transaction_id,date,item
B_TXN_0189,2023-01-28,Dead Cells: Fatal Falls DLC
B_TXN_0189,2023-01-28,Cuphead: The Delicious Last Course DLC
B_TXN_0190,2023-03-22,Hollow Knight
B_TXN_0190,2023-03-22,Ori and the Blind Forest
B_TXN_0190,2023-03-22,Hades
B_TXN_0191,2023-08-29,Axiom Verge
B_TXN_0191,2023-08-29,Undertale OST
B_TXN_0192,2023-03-26,Deltarune
B_TXN_0193,2023-01-26,Hollow Knight
B_TXN_0193,2023-01-26,Ori and the Blind Forest
B_TXN_0193,2023-01-26,Hollow Knight OST
B_TXN_0194,2023-10-09,Ori and the Blind Forest
B_TXN_0194,2023-10-09,Stardew Valley
B_TXN_0195,2023-07-26,Disco Elysium
B_TXN_0195,2023-07-26,Undertale OST
B_TXN_0196,2023-10-21,Cuphead
B_TXN_0196,2023-10-21,Cuphead: The Delicious Last Course DLC
B_TXN_0197,2023-09-13,Cuphead
B_TXN_0197,2023-09-13,Nuclear Throne
B_TXN_0198,2023-02-22,Hollow Knight
B_TXN_0198,2023-02-22,Undertale
B_TXN_0198,2023-02-22,Celeste
B_TXN_0198,2023-02-22,Nuclear Throne
B_TXN_0199,2023-01-19,Stardew Valley
B_TXN_0199,2023-01-19,Dead Cells
B_TXN_0200,2023-11-13,Hollow Knight
B_TXN_0200,2023-11-13,Celeste
B_TXN_0200,2023-11-13,Ori and the Blind Forest
B_TXN_0200,2023-11-13,Binding of Isaac: Afterbirth+ DLC
B_TXN_0201,2023-09-18,Hades OST
B_TXN_0202,2023-12-02,Binding of Isaac: Afterbirth+ DLC
B_TXN_0202,2023-12-02,Binding of Isaac: Rebirth
B_TXN_0203,2023-06-24,Hades
B_TXN_0203,2023-06-24,Celeste OST
B_TXN_0204,2023-01-28,Undertale
B_TXN_0204,2023-01-28,Omori
B_TXN_0205,2023-06-19,Dead Cells
B_TXN_0206,2023-11-14,Enter the Gungeon
B_TXN_0206,2023-11-14,Celeste OST
B_TXN_0206,2023-11-14,Disco Elysium
B_TXN_0206,2023-11-14,Stardew Valley
B_TXN_0206,2023-11-14,Shovel Knight
B_TXN_0206,2023-11-14,Undertale OST
B_TXN_0207,2023-12-03,Cuphead OST
B_TXN_0207,2023-12-03,Enter the Gungeon
B_TXN_0207,2023-12-03,Shovel Knight
B_TXN_0208,2023-12-04,Hades
B_TXN_0208,2023-12-04,Risk of Rain 2
B_TXN_0208,2023-12-04,Hades OST
B_TXN_0209,2023-06-24,Cuphead OST
B_TXN_0209,2023-06-24,Cuphead
B_TXN_0210,2023-11-21,Axiom Verge
B_TXN_0210,2023-11-21,Dead Cells: Fatal Falls DLC
B_TXN_0210,2023-11-21,Omori
B_TXN_0210,2023-11-21,Dead Cells
B_TXN_0211,2023-05-30,Shovel Knight
B_TXN_0212,2023-07-11,Nuclear Throne
B_TXN_0212,2023-07-11,Stardew Valley
B_TXN_0213,2023-07-29,Hollow Knight
B_TXN_0213,2023-07-29,Axiom Verge
B_TXN_0213,2023-07-29,Celeste
B_TXN_0213,2023-07-29,Ori and the Blind Forest
B_TXN_0214,2023-07-21,Undertale
B_TXN_0214,2023-07-21,Omori
B_TXN_0214,2023-07-21,Deltarune
B_TXN_0215,2023-04-08,Risk of Rain 2
B_TXN_0215,2023-04-08,Disco Elysium
B_TXN_0215,2023-04-08,Dead Cells: Fatal Falls DLC
B_TXN_0215,2023-04-08,Hades OST
B_TXN_0215,2023-04-08,Deltarune
B_TXN_0215,2023-04-08,Hades
B_TXN_0216,2023-08-01,Dead Cells: Fatal Falls DLC
B_TXN_0216,2023-08-01,Omori
B_TXN_0216,2023-08-01,Terraria
B_TXN_0216,2023-08-01,Dead Cells
B_TXN_0217,2023-11-21,Celeste
B_TXN_0217,2023-11-21,Terraria
B_TXN_0217,2023-11-21,Hollow Knight
B_TXN_0217,2023-11-21,Stardew Valley
B_TXN_0217,2023-11-21,Binding of Isaac: Rebirth
B_TXN_0217,2023-11-21,Dead Cells
B_TXN_0218,2023-08-19,Hades
B_TXN_0218,2023-08-19,Axiom Verge
B_TXN_0218,2023-08-19,Shovel Knight
B_TXN_0218,2023-08-19,Cuphead: The Delicious Last Course DLC
B_TXN_0219,2023-08-23,Shovel Knight
B_TXN_0219,2023-08-23,Omori
B_TXN_0220,2023-09-16,Cuphead OST
B_TXN_0220,2023-09-16,Celeste
B_TXN_0221,2023-08-10,Hollow Knight
B_TXN_0221,2023-08-10,Axiom Verge
B_TXN_0221,2023-08-10,Hollow Knight OST
B_TXN_0222,2023-04-01,Celeste
B_TXN_0222,2023-04-01,Omori
B_TXN_0222,2023-04-01,Cuphead: The Delicious Last Course DLC
B_TXN_0223,2023-03-30,Ori and the Blind Forest
B_TXN_0223,2023-03-30,Stardew Valley
B_TXN_0223,2023-03-30,Dead Cells
B_TXN_0224,2023-11-04,Hades
B_TXN_0224,2023-11-04,Cuphead
B_TXN_0224,2023-11-04,Cuphead: The Delicious Last Course DLC
B_TXN_0225,2023-11-08,Axiom Verge
B_TXN_0225,2023-11-08,Celeste
B_TXN_0225,2023-11-08,Risk of Rain 2
B_TXN_0225,2023-11-08,Enter the Gungeon
B_TXN_0225,2023-11-08,Hollow Knight
B_TXN_0225,2023-11-08,Dead Cells: Fatal Falls DLC
B_TXN_0225,2023-11-08,Hades
B_TXN_0226,2023-05-08,Hades
B_TXN_0226,2023-05-08,Cuphead
B_TXN_0226,2023-05-08,Enter the Gungeon
B_TXN_0226,2023-05-08,Hollow Knight OST
B_TXN_0227,2023-08-20,Cuphead
B_TXN_0227,2023-08-20,Celeste
B_TXN_0227,2023-08-20,Enter the Gungeon
B_TXN_0227,2023-08-20,Undertale
B_TXN_0228,2023-11-05,Celeste
B_TXN_0228,2023-11-05,Risk of Rain 2
B_TXN_0228,2023-11-05,Enter the Gungeon
B_TXN_0228,2023-11-05,Shovel Knight
B_TXN_0228,2023-11-05,Undertale OST
B_TXN_0229,2023-06-10,Undertale
B_TXN_0229,2023-06-10,Omori
B_TXN_0230,2023-10-11,Omori
B_TXN_0231,2023-06-26,Disco Elysium
B_TXN_0231,2023-06-26,Undertale
B_TXN_0231,2023-06-26,Undertale OST
B_TXN_0231,2023-06-26,Deltarune
B_TXN_0232,2023-03-09,Dead Cells: Fatal Falls DLC
B_TXN_0232,2023-03-09,Nuclear Throne
B_TXN_0233,2023-11-29,Disco Elysium
B_TXN_0234,2023-11-23,Hades
B_TXN_0234,2023-11-23,Dead Cells
B_TXN_0235,2023-06-30,Nuclear Throne
B_TXN_0235,2023-06-30,Enter the Gungeon
B_TXN_0235,2023-06-30,Risk of Rain 2
B_TXN_0235,2023-06-30,Dead Cells
B_TXN_0236,2023-12-30,Hades
B_TXN_0236,2023-12-30,Risk of Rain 2
B_TXN_0237,2023-10-01,Cuphead OST
B_TXN_0238,2023-08-05,Disco Elysium
B_TXN_0238,2023-08-05,Undertale
B_TXN_0238,2023-08-05,Celeste OST
B_TXN_0238,2023-08-05,Terraria
B_TXN_0239,2023-01-13,Disco Elysium
B_TXN_0239,2023-01-13,Dead Cells: Fatal Falls DLC
B_TXN_0239,2023-01-13,Dead Cells
B_TXN_0240,2023-01-29,Hades OST
B_TXN_0240,2023-01-29,Enter the Gungeon
B_TXN_0240,2023-01-29,Risk of Rain 2
B_TXN_0240,2023-01-29,Binding of Isaac: Afterbirth+ DLC
B_TXN_0241,2023-05-27,Celeste
B_TXN_0241,2023-05-27,Hollow Knight
B_TXN_0241,2023-05-27,Cuphead
B_TXN_0241,2023-05-27,Stardew Valley
B_TXN_0241,2023-05-27,Binding of Isaac: Rebirth
B_TXN_0242,2023-03-16,Dead Cells: Fatal Falls DLC
B_TXN_0242,2023-03-16,Binding of Isaac: Rebirth
B_TXN_0242,2023-03-16,Terraria
B_TXN_0242,2023-03-16,Dead Cells
B_TXN_0243,2023-12-20,Deltarune
B_TXN_0244,2023-04-15,Ori and the Blind Forest
B_TXN_0245,2023-12-12,Disco Elysium
B_TXN_0245,2023-12-12,Undertale
B_TXN_0245,2023-12-12,Undertale OST
B_TXN_0246,2023-04-25,Risk of Rain 2
B_TXN_0246,2023-04-25,Terraria
B_TXN_0246,2023-04-25,Cuphead: The Delicious Last Course DLC
B_TXN_0247,2023-12-23,Hades
B_TXN_0247,2023-12-23,Risk of Rain 2
B_TXN_0248,2023-07-18,Cuphead: The Delicious Last Course DLC
B_TXN_0248,2023-07-18,Omori
B_TXN_0248,2023-07-18,Hades OST
B_TXN_0248,2023-07-18,Hades
B_TXN_0248,2023-07-18,Undertale OST
B_TXN_0249,2023-10-10,Axiom Verge
B_TXN_0249,2023-10-10,Celeste
B_TXN_0249,2023-10-10,Risk of Rain 2
B_TXN_0249,2023-10-10,Hollow Knight OST
B_TXN_0249,2023-10-10,Hollow Knight
B_TXN_0249,2023-10-10,Stardew Valley
B_TXN_0249,2023-10-10,Ori and the Blind Forest
B_TXN_0250,2023-04-14,Hades
B_TXN_0250,2023-04-14,Shovel Knight
B_TXN_0250,2023-04-14,Risk of Rain 2
B_TXN_0251,2023-08-15,Dead Cells
B_TXN_0251,2023-08-15,Binding of Isaac: Afterbirth+ DLC
B_TXN_0252,2023-11-21,Nuclear Throne
B_TXN_0252,2023-11-21,Cuphead
B_TXN_0252,2023-11-21,Stardew Valley
B_TXN_0252,2023-11-21,Binding of Isaac: Rebirth
B_TXN_0253,2023-11-28,Undertale
B_TXN_0253,2023-11-28,Undertale OST
B_TXN_0253,2023-11-28,Binding of Isaac: Afterbirth+ DLC
B_TXN_0254,2023-04-11,Hades
B_TXN_0254,2023-04-11,Hades OST
B_TXN_0255,2023-04-10,Ori and the Blind Forest
B_TXN_0255,2023-04-10,Undertale OST
B_TXN_0256,2023-04-01,Celeste
B_TXN_0256,2023-04-01,Hades OST
B_TXN_0256,2023-04-01,Binding of Isaac: Rebirth
B_TXN_0256,2023-04-01,Hades
B_TXN_0256,2023-04-01,Ori and the Blind Forest
B_TXN_0257,2023-02-08,Nuclear Throne
B_TXN_0257,2023-02-08,Deltarune
B_TXN_0258,2023-03-30,Disco Elysium
B_TXN_0258,2023-03-30,Enter the Gungeon
B_TXN_0258,2023-03-30,Nuclear Throne
B_TXN_0259,2023-03-03,Disco Elysium
B_TXN_0259,2023-03-03,Stardew Valley
B_TXN_0260,2023-08-08,Disco Elysium
B_TXN_0260,2023-08-08,Enter the Gungeon
B_TXN_0260,2023-08-08,Stardew Valley
B_TXN_0260,2023-08-08,Shovel Knight
B_TXN_0261,2023-05-16,Hollow Knight
B_TXN_0261,2023-05-16,Hollow Knight OST
B_TXN_0262,2023-10-27,Hollow Knight
B_TXN_0262,2023-10-27,Stardew Valley
B_TXN_0262,2023-10-27,Risk of Rain 2
B_TXN_0262,2023-10-27,Terraria
B_TXN_0263,2023-01-03,Disco Elysium
B_TXN_0263,2023-01-03,Stardew Valley
B_TXN_0263,2023-01-03,Omori
B_TXN_0264,2023-03-21,Hades
B_TXN_0264,2023-03-21,Dead Cells
B_TXN_0265,2023-11-17,Undertale
B_TXN_0265,2023-11-17,Omori
B_TXN_0265,2023-11-17,Hollow Knight
B_TXN_0265,2023-11-17,Stardew Valley
B_TXN_0265,2023-11-17,Deltarune
B_TXN_0265,2023-11-17,Binding of Isaac: Rebirth
B_TXN_0266,2023-12-05,Dead Cells
B_TXN_0266,2023-12-05,Binding of Isaac: Rebirth
B_TXN_0267,2023-10-21,Undertale
B_TXN_0267,2023-10-21,Deltarune
B_TXN_0268,2023-09-27,Cuphead
B_TXN_0268,2023-09-27,Cuphead: The Delicious Last Course DLC
B_TXN_0269,2023-02-04,Hades
B_TXN_0269,2023-02-04,Enter the Gungeon
B_TXN_0269,2023-02-04,Risk of Rain 2
B_TXN_0270,2023-06-28,Undertale
B_TXN_0270,2023-06-28,Celeste
B_TXN_0270,2023-06-28,Shovel Knight
B_TXN_0270,2023-06-28,Undertale OST
B_TXN_0271,2023-04-20,Celeste OST
B_TXN_0271,2023-04-20,Terraria
B_TXN_0271,2023-04-20,Hollow Knight
B_TXN_0271,2023-04-20,Stardew Valley
B_TXN_0271,2023-04-20,Deltarune
B_TXN_0271,2023-04-20,Binding of Isaac: Rebirth
B_TXN_0271,2023-04-20,Undertale OST
B_TXN_0272,2023-05-31,Celeste
B_TXN_0272,2023-05-31,Enter the Gungeon
B_TXN_0272,2023-05-31,Terraria
B_TXN_0272,2023-05-31,Cuphead
B_TXN_0272,2023-05-31,Deltarune
B_TXN_0272,2023-05-31,Ori and the Blind Forest
B_TXN_0273,2023-11-13,Undertale
B_TXN_0273,2023-11-13,Omori
B_TXN_0274,2023-11-29,Hollow Knight OST
B_TXN_0274,2023-11-29,Ori and the Blind Forest
B_TXN_0274,2023-11-29,Celeste OST
B_TXN_0274,2023-11-29,Risk of Rain 2
B_TXN_0275,2023-11-11,Hollow Knight
B_TXN_0275,2023-11-11,Hollow Knight OST
B_TXN_0276,2023-05-05,Hades OST
B_TXN_0276,2023-05-05,Undertale OST
B_TXN_0276,2023-05-05,Terraria
B_TXN_0276,2023-05-05,Cuphead: The Delicious Last Course DLC
B_TXN_0277,2023-02-28,Hollow Knight
B_TXN_0277,2023-02-28,Cuphead
B_TXN_0277,2023-02-28,Ori and the Blind Forest
B_TXN_0278,2023-05-25,Stardew Valley
B_TXN_0278,2023-05-25,Risk of Rain 2
B_TXN_0279,2023-01-13,Undertale
B_TXN_0279,2023-01-13,Celeste
B_TXN_0279,2023-01-13,Shovel Knight
B_TXN_0279,2023-01-13,Stardew Valley
B_TXN_0280,2023-07-11,Cuphead OST
B_TXN_0280,2023-07-11,Omori
B_TXN_0280,2023-07-11,Enter the Gungeon
B_TXN_0280,2023-07-11,Shovel Knight
B_TXN_0281,2023-09-18,Undertale
B_TXN_0281,2023-09-18,Deltarune
B_TXN_0282,2023-11-30,Celeste
B_TXN_0282,2023-11-30,Nuclear Throne
B_TXN_0282,2023-11-30,Enter the Gungeon
B_TXN_0282,2023-11-30,Hades OST
B_TXN_0282,2023-11-30,Dead Cells
B_TXN_0283,2023-09-21,Axiom Verge
B_TXN_0283,2023-09-21,Hollow Knight OST
B_TXN_0283,2023-09-21,Omori
B_TXN_0283,2023-09-21,Hollow Knight
B_TXN_0283,2023-09-21,Ori and the Blind Forest
B_TXN_0284,2023-02-19,Hollow Knight
B_TXN_0284,2023-02-19,Ori and the Blind Forest
B_TXN_0285,2023-02-03,Undertale
B_TXN_0285,2023-02-03,Celeste OST
B_TXN_0285,2023-02-03,Disco Elysium
B_TXN_0285,2023-02-03,Deltarune
B_TXN_0285,2023-02-03,Dead Cells
B_TXN_0286,2023-11-19,Cuphead OST
B_TXN_0286,2023-11-19,Undertale
B_TXN_0286,2023-11-19,Omori
B_TXN_0286,2023-11-19,Deltarune
B_TXN_0287,2023-04-20,Shovel Knight
B_TXN_0288,2023-10-03,Hades
B_TXN_0288,2023-10-03,Risk of Rain 2
B_TXN_0289,2023-08-11,Nuclear Throne
B_TXN_0289,2023-08-11,Hollow Knight OST
B_TXN_0289,2023-08-11,Terraria
B_TXN_0289,2023-08-11,Hades OST
B_TXN_0289,2023-08-11,Binding of Isaac: Rebirth
B_TXN_0289,2023-08-11,Shovel Knight
B_TXN_0290,2023-02-06,Hades
B_TXN_0290,2023-02-06,Nuclear Throne
B_TXN_0290,2023-02-06,Stardew Valley
B_TXN_0291,2023-03-20,Stardew Valley
B_TXN_0292,2023-04-02,Hollow Knight
B_TXN_0292,2023-04-02,Axiom Verge
B_TXN_0292,2023-04-02,Ori and the Blind Forest
B_TXN_0292,2023-04-02,Hollow Knight OST
B_TXN_0293,2023-05-13,Hollow Knight
B_TXN_0293,2023-05-13,Axiom Verge
B_TXN_0293,2023-05-13,Stardew Valley
B_TXN_0293,2023-05-13,Terraria
B_TXN_0294,2023-08-19,Celeste
B_TXN_0294,2023-08-19,Cuphead: The Delicious Last Course DLC
B_TXN_0294,2023-08-19,Cuphead OST
B_TXN_0294,2023-08-19,Undertale
B_TXN_0294,2023-08-19,Omori
B_TXN_0294,2023-08-19,Stardew Valley
B_TXN_0295,2023-08-10,Ori and the Blind Forest
B_TXN_0295,2023-08-10,Celeste OST
B_TXN_0296,2023-07-19,Stardew Valley
B_TXN_0296,2023-07-19,Terraria
B_TXN_0297,2023-10-27,Hollow Knight
B_TXN_0297,2023-10-27,Ori and the Blind Forest
B_TXN_0298,2023-07-03,Enter the Gungeon
B_TXN_0298,2023-07-03,Risk of Rain 2
B_TXN_0299,2023-09-15,Celeste
B_TXN_0299,2023-09-15,Nuclear Throne
B_TXN_0299,2023-09-15,Hollow Knight OST
B_TXN_0299,2023-09-15,Dead Cells: Fatal Falls DLC
B_TXN_0299,2023-09-15,Stardew Valley
B_TXN_0299,2023-09-15,Shovel Knight
B_TXN_0300,2023-12-18,Cuphead
B_TXN_0300,2023-12-18,Risk of Rain 2
B_TXN_0300,2023-12-18,Cuphead: The Delicious Last Course DLC
B_TXN_0301,2023-02-14,Celeste OST
B_TXN_0301,2023-02-14,Terraria
B_TXN_0301,2023-02-14,Binding of Isaac: Afterbirth+ DLC
B_TXN_0301,2023-02-14,Stardew Valley
B_TXN_0301,2023-02-14,Binding of Isaac: Rebirth
B_TXN_0301,2023-02-14,Hades
B_TXN_0302,2023-08-13,Hollow Knight
B_TXN_0302,2023-08-13,Stardew Valley
B_TXN_0302,2023-08-13,Terraria
B_TXN_0303,2023-12-05,Undertale
B_TXN_0303,2023-12-05,Omori
B_TXN_0304,2023-03-22,Axiom Verge
B_TXN_0304,2023-03-22,Undertale
B_TXN_0304,2023-03-22,Terraria
B_TXN_0304,2023-03-22,Disco Elysium
B_TXN_0304,2023-03-22,Cuphead
B_TXN_0304,2023-03-22,Binding of Isaac: Rebirth
B_TXN_0305,2023-10-07,Nuclear Throne
B_TXN_0305,2023-10-07,Hollow Knight
B_TXN_0305,2023-10-07,Disco Elysium
B_TXN_0305,2023-10-07,Cuphead
B_TXN_0305,2023-10-07,Hades
B_TXN_0305,2023-10-07,Dead Cells
B_TXN_0306,2023-11-28,Hollow Knight
B_TXN_0306,2023-11-28,Cuphead
B_TXN_0306,2023-11-28,Celeste
B_TXN_0307,2023-03-05,Hollow Knight
B_TXN_0307,2023-03-05,Hollow Knight OST
B_TXN_0308,2023-10-21,Dead Cells: Fatal Falls DLC
B_TXN_0308,2023-10-21,Dead Cells
B_TXN_0309,2023-10-03,Hollow Knight
B_TXN_0309,2023-10-03,Enter the Gungeon
B_TXN_0309,2023-10-03,Celeste OST
B_TXN_0309,2023-10-03,Binding of Isaac: Afterbirth+ DLC
B_TXN_0310,2023-02-13,Binding of Isaac: Rebirth
B_TXN_0310,2023-02-13,Dead Cells: Fatal Falls DLC
B_TXN_0310,2023-02-13,Omori
B_TXN_0310,2023-02-13,Binding of Isaac: Afterbirth+ DLC
B_TXN_0311,2023-06-26,Binding of Isaac: Rebirth
B_TXN_0311,2023-06-26,Binding of Isaac: Afterbirth+ DLC
B_TXN_0312,2023-11-27,Cuphead OST
B_TXN_0312,2023-11-27,Cuphead
B_TXN_0312,2023-11-27,Dead Cells: Fatal Falls DLC
B_TXN_0312,2023-11-27,Hades
B_TXN_0313,2023-11-12,Cuphead
B_TXN_0313,2023-11-12,Celeste
B_TXN_0313,2023-11-12,Celeste OST
B_TXN_0314,2023-01-28,Celeste
B_TXN_0314,2023-01-28,Cuphead: The Delicious Last Course DLC
B_TXN_0314,2023-01-28,Celeste OST
B_TXN_0314,2023-01-28,Hollow Knight
B_TXN_0314,2023-01-28,Disco Elysium
B_TXN_0314,2023-01-28,Stardew Valley
B_TXN_0314,2023-01-28,Ori and the Blind Forest
B_TXN_0315,2023-10-09,Celeste
B_TXN_0315,2023-10-09,Risk of Rain 2
B_TXN_0315,2023-10-09,Hollow Knight
B_TXN_0315,2023-10-09,Hades OST
B_TXN_0315,2023-10-09,Shovel Knight
B_TXN_0316,2023-12-10,Stardew Valley
B_TXN_0316,2023-12-10,Terraria
B_TXN_0317,2023-02-20,Dead Cells: Fatal Falls DLC
B_TXN_0317,2023-02-20,Dead Cells
B_TXN_0318,2023-04-12,Celeste
B_TXN_0318,2023-04-12,Omori
B_TXN_0318,2023-04-12,Stardew Valley
B_TXN_0318,2023-04-12,Deltarune
B_TXN_0318,2023-04-12,Hades
B_TXN_0318,2023-04-12,Shovel Knight
B_TXN_0319,2023-09-07,Stardew Valley
B_TXN_0319,2023-09-07,Terraria
B_TXN_0320,2023-07-02,Nuclear Throne
B_TXN_0321,2023-12-02,Disco Elysium
B_TXN_0321,2023-12-02,Undertale
B_TXN_0321,2023-12-02,Binding of Isaac: Rebirth
B_TXN_0321,2023-12-02,Hollow Knight
B_TXN_0322,2023-04-10,Celeste
B_TXN_0322,2023-04-10,Cuphead: The Delicious Last Course DLC
B_TXN_0322,2023-04-10,Cuphead OST
B_TXN_0322,2023-04-10,Cuphead
B_TXN_0322,2023-04-10,Ori and the Blind Forest
B_TXN_0322,2023-04-10,Dead Cells
B_TXN_0323,2023-06-06,Hades
B_TXN_0323,2023-06-06,Ori and the Blind Forest
B_TXN_0323,2023-06-06,Hades OST
B_TXN_0324,2023-03-20,Disco Elysium
B_TXN_0324,2023-03-20,Undertale
B_TXN_0324,2023-03-20,Stardew Valley
B_TXN_0325,2023-01-03,Hollow Knight
B_TXN_0325,2023-01-03,Celeste
B_TXN_0325,2023-01-03,Ori and the Blind Forest
B_TXN_0326,2023-04-24,Hades
B_TXN_0326,2023-04-24,Hades OST
B_TXN_0327,2023-05-22,Enter the Gungeon
B_TXN_0328,2023-07-04,Hollow Knight OST
B_TXN_0328,2023-07-04,Disco Elysium
B_TXN_0328,2023-07-04,Stardew Valley
B_TXN_0328,2023-07-04,Hades OST
B_TXN_0328,2023-07-04,Shovel Knight
B_TXN_0329,2023-08-25,Hollow Knight
B_TXN_0329,2023-08-25,Undertale
B_TXN_0329,2023-08-25,Celeste
B_TXN_0329,2023-08-25,Risk of Rain 2
B_TXN_0330,2023-11-27,Hollow Knight
B_TXN_0330,2023-11-27,Axiom Verge
B_TXN_0331,2023-05-24,Dead Cells: Fatal Falls DLC
B_TXN_0332,2023-03-13,Disco Elysium
B_TXN_0332,2023-03-13,Axiom Verge
B_TXN_0333,2023-04-11,Celeste OST
B_TXN_0333,2023-04-11,Terraria
B_TXN_0333,2023-04-11,Binding of Isaac: Rebirth
B_TXN_0333,2023-04-11,Hades
B_TXN_0333,2023-04-11,Shovel Knight
B_TXN_0334,2023-11-17,Disco Elysium
B_TXN_0334,2023-11-17,Stardew Valley
B_TXN_0334,2023-11-17,Terraria
B_TXN_0335,2023-02-08,Hades
B_TXN_0335,2023-02-08,Stardew Valley
B_TXN_0335,2023-02-08,Hollow Knight OST
B_TXN_0335,2023-02-08,Terraria
B_TXN_0336,2023-09-17,Nuclear Throne
B_TXN_0336,2023-09-17,Binding of Isaac: Afterbirth+ DLC
B_TXN_0337,2023-04-19,Hollow Knight
B_TXN_0337,2023-04-19,Celeste
B_TXN_0338,2023-10-06,Disco Elysium
B_TXN_0338,2023-10-06,Binding of Isaac: Rebirth
B_TXN_0338,2023-10-06,Omori
B_TXN_0338,2023-10-06,Dead Cells
B_TXN_0339,2023-07-20,Disco Elysium
B_TXN_0339,2023-07-20,Undertale
B_TXN_0340,2023-10-29,Stardew Valley
B_TXN_0340,2023-10-29,Terraria
B_TXN_0340,2023-10-29,Cuphead: The Delicious Last Course DLC
B_TXN_0341,2023-05-29,Dead Cells: Fatal Falls DLC
B_TXN_0342,2023-09-14,Enter the Gungeon
B_TXN_0342,2023-09-14,Stardew Valley
B_TXN_0342,2023-09-14,Terraria
B_TXN_0343,2023-12-06,Hades
B_TXN_0343,2023-12-06,Dead Cells
B_TXN_0344,2023-11-11,Stardew Valley
B_TXN_0344,2023-11-11,Risk of Rain 2
B_TXN_0344,2023-11-11,Terraria
B_TXN_0345,2023-09-21,Celeste OST
B_TXN_0345,2023-09-21,Terraria
B_TXN_0346,2023-03-23,Undertale
B_TXN_0346,2023-03-23,Deltarune
B_TXN_0347,2023-10-17,Dead Cells: Fatal Falls DLC
B_TXN_0347,2023-10-17,Hades OST
B_TXN_0347,2023-10-17,Omori
B_TXN_0347,2023-10-17,Dead Cells
B_TXN_0348,2023-07-03,Undertale
B_TXN_0348,2023-07-03,Celeste OST
B_TXN_0349,2023-04-29,Celeste
B_TXN_0349,2023-04-29,Risk of Rain 2
B_TXN_0349,2023-04-29,Enter the Gungeon
B_TXN_0349,2023-04-29,Binding of Isaac: Afterbirth+ DLC
B_TXN_0349,2023-04-29,Ori and the Blind Forest
B_TXN_0350,2023-04-16,Cuphead OST
B_TXN_0350,2023-04-16,Cuphead
B_TXN_0350,2023-04-16,Celeste
B_TXN_0350,2023-04-16,Cuphead: The Delicious Last Course DLC
B_TXN_0351,2023-09-23,Ori and the Blind Forest
B_TXN_0351,2023-09-23,Shovel Knight
B_TXN_0352,2023-07-04,Axiom Verge
B_TXN_0353,2023-08-21,Undertale
B_TXN_0353,2023-08-21,Ori and the Blind Forest
B_TXN_0353,2023-08-21,Deltarune
B_TXN_0354,2023-01-21,Ori and the Blind Forest
B_TXN_0354,2023-01-21,Nuclear Throne
B_TXN_0354,2023-01-21,Hades OST
B_TXN_0354,2023-01-21,Binding of Isaac: Rebirth
B_TXN_0355,2023-09-24,Hades
B_TXN_0355,2023-09-24,Dead Cells
B_TXN_0356,2023-05-21,Cuphead
B_TXN_0356,2023-05-21,Dead Cells: Fatal Falls DLC
B_TXN_0357,2023-03-31,Hades
B_TXN_0357,2023-03-31,Dead Cells
B_TXN_0358,2023-10-28,Risk of Rain 2
B_TXN_0358,2023-10-28,Enter the Gungeon
B_TXN_0358,2023-10-28,Stardew Valley
B_TXN_0358,2023-10-28,Hades
B_TXN_0358,2023-10-28,Shovel Knight
B_TXN_0359,2023-09-22,Cuphead
B_TXN_0359,2023-09-22,Risk of Rain 2
B_TXN_0359,2023-09-22,Binding of Isaac: Afterbirth+ DLC
B_TXN_0360,2023-04-25,Enter the Gungeon
B_TXN_0360,2023-04-25,Risk of Rain 2
B_TXN_0361,2023-06-30,Disco Elysium
B_TXN_0362,2023-06-26,Celeste
B_TXN_0362,2023-06-26,Stardew Valley
B_TXN_0363,2023-09-14,Cuphead
B_TXN_0363,2023-09-14,Dead Cells: Fatal Falls DLC
B_TXN_0363,2023-09-14,Enter the Gungeon
B_TXN_0363,2023-09-14,Cuphead: The Delicious Last Course DLC
B_TXN_0364,2023-08-14,Ori and the Blind Forest
B_TXN_0364,2023-08-14,Risk of Rain 2
B_TXN_0364,2023-08-14,Binding of Isaac: Rebirth
B_TXN_0365,2023-02-09,Hollow Knight
B_TXN_0365,2023-02-09,Axiom Verge
B_TXN_0365,2023-02-09,Stardew Valley
B_TXN_0365,2023-02-09,Binding of Isaac: Rebirth
B_TXN_0366,2023-05-24,Axiom Verge
B_TXN_0366,2023-05-24,Deltarune
B_TXN_0367,2023-04-06,Hollow Knight
B_TXN_0367,2023-04-06,Risk of Rain 2
B_TXN_0367,2023-04-06,Stardew Valley
B_TXN_0367,2023-04-06,Hollow Knight OST
B_TXN_0368,2023-12-05,Celeste
B_TXN_0368,2023-12-05,Cuphead: The Delicious Last Course DLC
B_TXN_0368,2023-12-05,Enter the Gungeon
B_TXN_0368,2023-12-05,Hollow Knight
B_TXN_0368,2023-12-05,Cuphead
B_TXN_0369,2023-09-03,Axiom Verge
B_TXN_0369,2023-09-03,Celeste
B_TXN_0369,2023-09-03,Undertale
B_TXN_0369,2023-09-03,Cuphead
B_TXN_0369,2023-09-03,Deltarune
B_TXN_0370,2023-07-30,Undertale
B_TXN_0370,2023-07-30,Celeste
B_TXN_0370,2023-07-30,Terraria
B_TXN_0370,2023-07-30,Cuphead: The Delicious Last Course DLC
